,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
696,2021,MI,FT,DevOps Engineer,115000,USD,115000,US,100,US,M
697,2021,MI,FT,Site Reliability Engineer,100000,EUR,118205,FR,100,FR,S
698,2021,MI,CT,Cloud Infrastructure Engineer,62000,USD,62000,US,100,US,L
699,2021,MI,FT,Cloud Engineer,1100000,INR,14875,IN,100,IN,M
700,2021,SE,FT,Lead DevOps Engineer,1512000,PHP,30661,PH,100,PH,L
701,2020,SE,FT,Lead DevOps Engineer,190000,USD,190000,US,100,US,L
702,2020,EN,FT,Site Reliability Engineer,100000,USD,100000,US,50,US,M
703,2021,SE,FT,Infrastructure Engineer,190000,USD,190000,US,100,US,L
704,2021,MI,FT,Cloud Infrastructure Engineer,110000,USD,110000,US,50,US,S
705,2021,SE,FT,Cloud Architect,4500000,INR,60856,IN,50,IN,L
706,2021,SE,FT,DevOps Engineer,135000,CAD,107679,CA,100,CA,M
707,2020,SE,FT,DevOps Infrastructure Engineer,93000,USD,93000,US,50,US,L
708,2021,EX,FT,DevOps Manager,330000,USD,330000,US,100,US,M
709,2021,SE,FT,DevOps Engineer,142000,CAD,113262,CA,100,CA,M
710,2021,SE,FT,Staff Site Reliability Engineer,225000,USD,225000,US,50,US,L
711,2020,SE,CT,DevOps Engineer,70000,USD,70000,AR,100,US,M
712,2020,SE,FT,Cloud Architect,120000,CAD,89506,CA,100,CA,L
713,2021,EN,FT,DevOps Engineer,100000,USD,100000,US,100,US,L
714,2021,SE,FT,DevOps Engineer,125000,CHF,136713,CH,0,CH,M
715,2020,SE,FT,CloudOps Database Administrator,100000,EUR,114047,NL,0,NL,L
716,2021,SE,FT,DevOps Architect,165000,USD,165000,US,100,US,L
717,2021,MI,FT,DevOps Engineer,55000,EUR,65013,FR,100,FR,S
